"url","author1","shorttitle","title","year","category"
"https://www.deutschestextarchiv.de/sanders_scherer8_1876","Sanders, Daniel",,"Brief an Wilhelm Scherer","1876","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sanders_scherer_1880","Sanders, Daniel",,"Brief an Wilhelm Scherer","1880","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sanders_scherer_1884","Sanders, Daniel",,"Brief an Wilhelm Scherer","1884","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sanders_scherer2_1880","Sanders, Daniel",,"Brief an Wilhelm Scherer","1880","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sanders_scherer2_1876","Sanders, Daniel",,"Brief an Wilhelm Scherer","1876","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sanders_scherer3_1876","Sanders, Daniel",,"Brief an Wilhelm Scherer","1876","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sandrart_iconologia_1680","Sandrart, Joachim von",,"ICONOLOGIA DEORUM","1680","Wissenschaft"
"https://www.deutschestextarchiv.de/sandrart_academie0101_1675","Sandrart, Joachim von",,"L’Academia Todesca. della Architectura, Scultura & Pittura: Oder Teutsche Academie der Edlen Bau- Bild- und Mahlerey-Künste","1675","Wissenschaft"
"https://www.deutschestextarchiv.de/sandrart_academie0102_1675","Sandrart, Joachim von",,"L’Academia Todesca. della Architectura, Scultura & Pittura: Oder Teutsche Academie der Edlen Bau- Bild- und Mahlerey-Künste","1675","Wissenschaft"
"https://www.deutschestextarchiv.de/sandrart_academie0103_1675","Sandrart, Joachim von",,"L’Academia Todesca. della Architectura, Scultura & Pittura: Oder Teutsche Academie der Edlen Bau- Bild- und Mahlerey-Künste","1675","Wissenschaft"
"https://www.deutschestextarchiv.de/sandrart_academie0201_1679","Sandrart, Joachim von",,"L’Academia Todesca. della Architectura, Scultura & Pittura: Oder Teutsche Academie der Edlen Bau- Bild- und Mahlerey-Künste","1679","Wissenschaft"
"https://www.deutschestextarchiv.de/sandrart_academie0202_1679","Sandrart, Joachim von",,"L’Academia Todesca. della Architectura, Scultura & Pittura: Oder Teutsche Academie der Edlen Bau- Bild- und Mahlerey-Künste","1679","Wissenschaft"
"https://www.deutschestextarchiv.de/sandrart_academie0203_1679","Sandrart, Joachim von",,"L’Academia Todesca. della Architectura, Scultura & Pittura: Oder Teutsche Academie der Edlen Bau- Bild- und Mahlerey-Künste","1679","Wissenschaft"
"https://www.deutschestextarchiv.de/santaclara_grammatica_1699","Santa Clara, Abraham a","","Grammatica Religiosa, Oder Geistliche Tugend-Schul/ Jn Welcher Ein Jeder/ so wohl Geist- als Weltlicher/ heylsamb zur Geistlicher Vollkommenheit unterwiesen wird","1699","Wissenschaft"
"https://www.deutschestextarchiv.de/sarganeck_unzucht_1740","Sarganeck, Georg","","Ueberzeugende und bewegliche Warnung vor allen Sünden der Unreinigkeit und Heimlichen Unzucht","1740","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_auslegung_1582","Sattler, Basilius",,"Auslegung der Histori von der Erklerung Christi/ Matth. 17. gepredigt zu Helmstadt/ den 27. Sontag nach Trinitatis/ Anno 1581","1582","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1589","Sattler, Basilius",,"Drey Predigten, Gethan bey der Leich vnd Begrebnis, Weilandt Des Durchleuchtigen Hochgebornen Fürsten und Herrn, H. Julij, Hertzogen zu Braunschweig vnd Lüneburg","1589","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_leichpredigt_1590","Sattler, Basilius",,"Ein Christliche Leichpredigt Gethan zu Wolffenbüttel Bey der Begrebnus Weiland des Edlen ... Carl Capaunen von Zwickaw, Heuptmans zu Brunßrode, den 29. Nouembris, Anno 89., Wolfenbüttel 1590","1590","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1593","Sattler, Basilius",,"Ein Christliche Predigt, Gethan Bey der Tauffe des Durchleuchtigen, Hochgebornen Fürsten vnd Herrn, Herrn Friderich Vlrichen, Hertzogen zu Braunschweig vnd Lüneburg, [et]c. den 18. Aprilis, Anno 91, Darin auch ...","1593","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_leichpredigt_1597","Sattler, Basilius",,"Eine Christliche Leichpredigt. Gethan bey der Begrebnis eines Pastoris : Allen armen Predigern, vnd derselben wie auch anderen Witwen vnnd Weisen zu trost in den Druck verfertiget","1597","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_leichpredigt2_1590","Sattler, Basilius",,"Eine Christliche Leichpredigt, Gethan Bey der Begrebnis weiland Der Durchleuchtigen Hochgebornen Fürstin ... Frewlein Sabinæ Catharinæ, Hertzogin zu Braunschweig vnd Lüneburg [et]c. den 14. Septembirs, Anno 1590","1590","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1617","Sattler, Basilius",,"Eine Predigt/ gehalten bey der Begrebnus/ Des Weyland/ Hochwürdigen ... Herrn Julij Augusti/ Hertzogen zu Braunschweig vnd Lüneburg/ etc.","1617","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1608","Sattler, Basilius",,"Eine Predigt in das 11. Capittel Johannis","1608","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt90_1608","Sattler, Basilius",,"Eine Predigt uber den 90. Psalmen","1608","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1613","Sattler, Basilius",,"Eine Predigt/ Von der Oberkeit","1613","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_leichpredigt_1595","Sattler, Basilius",,"Ein Leichpredigt. Gethan bey der Begrebniß des Ehrnuesten vnd Hochgelarten Joachim Gagelman/ der Artzney Doctoris, vnd F. Braunschweigischen Leib Medici zu Wolffenbüttel","1595","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predige_1615","Sattler, Basilius",,"Ein Predige: Gethan bey der Begrebnis/ Des Ehrwürdigen ... Petri Abten des Closters Riddageßhaussen","1615","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1615","Sattler, Basilius",,"Ein Predigt/ Gethan bey dem Begrebnis/ Des Weyland Hochwürdigen ... Herrn Heinrich Caroli/ Postulirten Bischoffen des Stiffts Halberstadt/ Hertzogen zu Braunschweig und Lüneburg/ [et]c.","1615","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1604","Sattler, Basilius",,"Ein Predigt/ Gethan bey der Begrebnis Bodo von Veltheimb/ Des Edlen und Ehrnvesten Güntzel von Veltheimb auff Harpke/ Eheleiblichen Sohns zu Wulffenbüttel","1604","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1606","Sattler, Basilius",,"Ein Predigt/ Gethan bey der Begrebniß Weiland des ... Herrn Heinrich Julii des Jüngern/ Hertzogen zu Braunschweig und Lüneburg","1606","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1602","Sattler, Basilius",,"Ein Predigt Gethan bey der Begrebnis/ Weiland der Durchleuchtigen/ Hochgebornen Fürstin und Frawen/ Frawen Hedewig/ Gebornen Marggräffin zu Brandenburgk/ Hertzogin zu Braunschweig und Lüneburgk/ [et]c. Witwen","1602","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_encoenia_1610","Sattler, Basilius",,"Encoenia Riddageshusana: Eine christliche Predigt, gethan in der Kirchen des Closters Riddageshausen, als ... ein newer Pastor eingeführet","1610","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_bericht_1592","Sattler, Basilius",,"Kurtzer Bericht und anleitung, wie sich ein einfeltiger Christ in den jetzigen geschwinden Streit von dem heiligen Nachtmahl Christi, so sich zwischen den Lutherischen und Calvinischen (wie man sie nennet) erhelt, schicken sol","1592","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_bericht_1590","Sattler, Basilius",,"Kurzer Bericht und Anleitung wie sich ein einfältiger Christ in den jetzigen geschwinden Streit von dem heiligen Nachtmahl Christi, so sich zwischen den Lutherischen und Calvinischen (wie mann sie nennt) erhellt, schicken soll","1590","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_vermahnung_1594","Sattler, Basilius",,"Kurze und christliche Vermahnung an die hochlöblichen Fürsten und Ehrlichen Kriegsleute","1594","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_leichpredigt_1616","Sattler, Basilius",,"Leichpredigt/ Gethan bey der Begräbnis deß ... Herrn Veit Crullen/ Fürstlichen Braunschw. Cämmerers/ so den 27. Octobris Anno 1616. in Christo dem Herrn selig entschlaffen","1616","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_medulla_1625","Sattler, Basilius",,"Medulla Davidica das ist Gründliche und summarische Außlegung uber die Psalmen des Königlichen Propheten Davids","1625","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigt_1611","Sattler, Basilius",,"Predigt/ Gethan bey dem Begrebnuß der ... Frawen/ Dorothea vom Lah/ des ... Herrn Johannes Bodemeyers/ Fürstlichen Braunschweigischen Cammer Secretarien ehelichen Haußfrauen ...","1611","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_trostpredigt_1592","Sattler, Basilius",,"Trostpredigt von dem Spruch Pauli, Roman. 8. Ist Gott für uns, wer mag wieder uns sein etc.","1592","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_trostschrifft_1592","Sattler, Basilius",,"Trostschrifft an den Herrn D. Johann Jageman uber den unversehenen tödlichen Abgang weiland des Erbaren Hans Jagemans","1592","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sattler_predigten_1587","Sattler, Basilius",,"Zwo Predigten, gehalten uber der Leich weiland der durchleuchtigen hochgebornen Fürstin und Frawen, Frawen Dorothea, gebornen zu Sachsen, Hertzogin zu Braunschweig und Lüneburg etc.","1587","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/savigny_system01_1840","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1840","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system02_1840","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1840","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system03_1840","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1840","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system04_1841","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1841","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system05_1841","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1841","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system06_1847","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1847","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system07_1848","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1848","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_system08_1849","Savigny, Friedrich Carl von",,"System des heutigen Römischen Rechts","1849","Wissenschaft"
"https://www.deutschestextarchiv.de/savigny_gesetzgebung_1814","Savigny, Friedrich Carl von",,"Vom Beruf unsrer Zeit für Gesetzgebung und Rechtswissenschaft","1814","Wissenschaft"
"https://www.deutschestextarchiv.de/schauberg_freimaurerei01_1861","Schauberg, Joseph",,"Vergleichendes Handbuch der Symbolik der Freimaurerei","1861","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schauberg_freimaurerei02_1861","Schauberg, Joseph",,"Vergleichendes Handbuch der Symbolik der Freimaurerei","1861","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schauberg_freimaurerei03_1863","Schauberg, Joseph",,"Vergleichendes Handbuch der Symbolik der Freimaurerei","1863","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schaumann_crimipsyche_1792","Schaumann, Johann Christian Gottlieb","","Ideen zu einer Kriminalpsychologie","1792","Wissenschaft"
"https://www.deutschestextarchiv.de/schaumann_psyche01_1791","Schaumann, Johann Christian Gottlieb","","Psyche oder Unterhaltungen über die Seele","1791","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schaumann_psyche02_1791","Schaumann, Johann Christian Gottlieb","","Psyche oder Unterhaltungen über die Seele","1791","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schefer_duevecke_1910","Schefer, Leopold",,"Die Düvecke, oder die Leiden einer Königin","1910","Belletristik"
"https://www.deutschestextarchiv.de/scheffel_ekkehard_1855","Scheffel, Joseph Victor von","","Ekkehard","1855","Belletristik"
"https://www.deutschestextarchiv.de/scheffner_gedichte_1771","Scheffner, Johann George","","Gedichte im Geschmack des Grecourt","1771","Belletristik"
"https://www.deutschestextarchiv.de/scheffner_leben_1823","Scheffner, Johann George","","Mein Leben, wie ich Johann George Scheffner es selbst beschrieben","1823","Belletristik"
"https://www.deutschestextarchiv.de/511792","Scheffrich, Jakob","","Christi agonia [gr.] Et Piorum etoanaeia","1624","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/511793","Scheffrich, Jakob","","Piorum fatum","1626","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/511795","Scheffrich, Jakob","","Terra viventium. Solamen morientum","1636","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/387514","Schellbach, Esaias","","Threnus sive oratio funebris","1621","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/527038","Schellbach, Esaias ","","Christliche Leichpredigt/ Vber dem Tödtlichen Abgang der weiland Edlen/ Viel-ehrentugentreichen Frawen Margarethae Hobergin, Gebornen Bockin","1612","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schelle_spatziergaenge_1802","Schelle, Karl Gottlob","","Die Spatziergänge oder die Kunst spatzieren zu gehen","1802","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/523612","Schellenberger, Christoph","","Leichpredig Bey der Christlichen Bestattung Der weyland Edlen vnd Vieltugendsamen Frawen Magdalenen/ Des Edlen Gestrengen vnnd Vesten Sittichen von Berlepschen Hertzlieben Haußfrawen/ geborner von Wersebe","1618","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schelling_kunst_1859","Schelling, Friedrich Wilhelm Joseph von","","Philosophie der Kunst","1859","Wissenschaft"
"https://www.deutschestextarchiv.de/schelling_methode_1803","Schelling, Friedrich Wilhelm Joseph von",,"Vorlesungen über die Methode des academischen Studium","1803","Wissenschaft"
"https://www.deutschestextarchiv.de/schenck_wissbaden_1758","Schenck, Gottfried Anton",,"Geschicht–Beschreibung der Stadt Wißbaden","1758","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/scherer_poetik_1888","Scherer, Wilhelm",,"Poetik","1888","Wissenschaft"
"https://www.deutschestextarchiv.de/scheuchzer_naturgeschichten03_1708","Scheuchzer, Johann Jacob","","Beschreibung Der Natur-Geschichten Des Schweitzerlands","1708","Wissenschaft"
"https://www.deutschestextarchiv.de/scheuchzer_naturgeschichten01_1706","Scheuchzer, Johann Jacob","","Beschreibung der Natur-Geschichten Des Schweizerlands","1706","Wissenschaft"
"https://www.deutschestextarchiv.de/scheuchzer_naturgeschichten02_1706","Scheuchzer, Johann Jacob","","Beschreibung Der Natur-Geschichten Des Schweizerlands","1707","Wissenschaft"
"https://www.deutschestextarchiv.de/523832","Scheuring, Johann Georg","","Christliche Leichpredigt. Vber den Tödtlichen Abgang/ Weylandt deß Ehrnvesten/ Fürsichtigen/ Frommen vnd Weisen Herrens/ Lazari Zetzners","1616","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/scheurl_leichpredigt_1597","Scheurl, Lorenz",,"Christliche Leichpredigt Bey der Begrebnuß/ des Edlen/ Gestrengen vnd Ehrnvesten Jungkern/ Sigmund Juliussen Mynsingern von Frundeck/ des Fürstenthumbs Braunschweig ErbCammerern/ etc","1597","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/scheyb_theresiade01_1746","Scheyb, Franz Christoph von","","Theresiade","1746","Belletristik"
"https://www.deutschestextarchiv.de/scheyb_theresiade02_1746","Scheyb, Franz Christoph von","","Theresiade","1746","Belletristik"
"https://www.deutschestextarchiv.de/schickard_nebensonnen_1633","Schickard, Wilhelm",,"Grundtlicher Bericht von den zwo roten Neben-Sonnen","1633","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_reitstall_1700","Schiller, Benjamin","","Der geöfnete Reit-Stall","1700","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schiller_geisterseher_1789","Schiller, Friedrich",,"Der Geisterseher","1789","Belletristik"
"https://www.deutschestextarchiv.de/schiller_triumf_1782","Schiller, Friedrich",,"Der Triumf der Liebe","1782","Belletristik"
"https://www.deutschestextarchiv.de/schiller_raeuber_1781","Schiller, Friedrich","","Die Räuber","1781","Belletristik"
"https://www.deutschestextarchiv.de/schiller_domkarlos_1787","Schiller, Friedrich",,"Dom Karlos","1787","Belletristik"
"https://www.deutschestextarchiv.de/schiller_krieg_1792","Schiller, Friedrich",,"Geschichte des dreyßigjährigen Kriegs","1792","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_kabale_1784","Schiller, Friedrich","","Kabale und Liebe","1784","Belletristik"
"https://www.deutschestextarchiv.de/schiller_stuart_1801","Schiller, Friedrich","","Maria Stuart","1801","Belletristik"
"https://www.deutschestextarchiv.de/schiller_naive01_1795","Schiller, Friedrich","","Über naive und sentimentalische Dichtung","1795","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_naive02_1795","Schiller, Friedrich","","Über naive und sentimentalische Dichtung","1795","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_naive03_1796","Schiller, Friedrich","","Über naive und sentimentalische Dichtung","1796","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_universalgeschichte_1789","Schiller, Friedrich","","Was heißt und zu welchem Ende studiert man Universalgeschichte?","1789","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_tell_1804","Schiller, Friedrich","","Wilhelm Tell","1804","Belletristik"
"https://www.deutschestextarchiv.de/schiller_erziehung02_1795","Schiller, Friedrich von",,"Ueber die ästhetische Erziehung des Menschen in einer Reyhe von Briefen","1795","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_erziehung03_1795","Schiller, Friedrich von",,"Ueber die ästhetische Erziehung des Menschen in einer Reyhe von Briefen","1795","Wissenschaft"
"https://www.deutschestextarchiv.de/schiller_erziehung01_1795","Schiller, Friedrich von",,"Ueber die ästhetische Erziehung des Menschen in einer Reyhe von Briefen","1795","Wissenschaft"
"https://www.deutschestextarchiv.de/traun_gebirgspfarrer_1910","Schindler, Alexander Julius",,"Der Gebirgspfarrer","1910","Belletristik"
"https://www.deutschestextarchiv.de/schirmer_rosengepuesche_1650","Schirmer, David","","Erstes Poetische Rosen-Gepüsche","1650","Belletristik"
"https://www.deutschestextarchiv.de/schirmer_rosengepuesche_1653","Schirmer, David","","Erstes Rosen Gepüsche","1653","Belletristik"
"https://www.deutschestextarchiv.de/354495","Schkopp, Wilhelm Christoph von ","","Heu! Coclidem zedlicensem","1669","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schlegel_athenaeum_1799","Schlegel, August Wilhelm von","","Athenaeum","1799","Belletristik"
"https://www.deutschestextarchiv.de/schlegel_athenaeum_1800","Schlegel, August Wilhelm von","","Athenaeum","1800","Belletristik"
"https://www.deutschestextarchiv.de/schlegel_athenaeum_1798","Schlegel, August Wilhelm von ","","Athenaeum","1798","Belletristik"
"https://www.deutschestextarchiv.de/537788","Schlegel, Christoph ","","Glückseliger Reichthumb Eines Lob-seligen Richters","1647","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/veitschlegel_florentin_1801","Schlegel, Dorothea von","","Florentin","1801","Belletristik"
"https://www.deutschestextarchiv.de/schlegel_lucinde_1799","Schlegel, Friedrich von",,"Lucinde","1799","Belletristik"
"https://www.deutschestextarchiv.de/schlegel_indier_1808","Schlegel, Friedrich von","","Ueber die Sprache und Weisheit der Indier","1808","Wissenschaft"
"https://www.deutschestextarchiv.de/schlegel_canut_1746","Schlegel, Johann Elias","","Canut","1746","Belletristik"
"https://www.deutschestextarchiv.de/schleicher_indogermanische01_1861","Schleicher, August","","Compendium der vergleichenden Grammatik der indogermanischen Sprachen","1861","Wissenschaft"
"https://www.deutschestextarchiv.de/schleicher_indogermanische02_1862","Schleicher, August","","Compendium der vergleichenden Grammatik der indogermanischen Sprachen","1862","Wissenschaft"
"https://www.deutschestextarchiv.de/schleicher_darwin_1863","Schleicher, August","","Die Darwinsche Theorie und die Sprachwissenschaft","1863","Wissenschaft"
"https://www.deutschestextarchiv.de/schleiden_menschengeschlecht_1863","Schleiden, Matthias Jacob",,"Das Alter des Menschengeschlechts, die Entstehung der Arten und die Stellung des Menschen in der Natur","1863","Wissenschaft"
"https://www.deutschestextarchiv.de/schleiden_pflanze_1848","Schleiden, Matthias Jacob",,"Die Pflanze und ihr Leben","1848","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schleiermacher_hermeneutik_1838","Schleiermacher, Friedrich",,"Hermeneutik und Kritik","1838","Wissenschaft"
"https://www.deutschestextarchiv.de/schleinitz_brief_1872","Schleinitz, Alexandra von",,"Offener Brief einer Studirenden an die Gegner der „Studentinnen“ unter den Studenten und Berichtigung dieses Schreibens","1872","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/heinroth_seelenzustaende_1847","Schletter, Hermann Theodor",,"Dr. J.C.A. Heinroth’s Gerichtsärztliche u. Privat-Gutachten hauptsächlich in Betreff zweifelhafter Seelenzustände","1847","Wissenschaft"
"https://www.deutschestextarchiv.de/schliemann_trojanische_1874","Schliemann, Heinrich",,"Trojanische Alterthümer","1874","Wissenschaft"
"https://www.deutschestextarchiv.de/schloezer_universalhistorie01_1772","Schlözer, August Ludwig von","","August Ludwig Schlözers [...] Vorstellung seiner Universal-Historie","1772","Wissenschaft"
"https://www.deutschestextarchiv.de/schloezer_universalhistorie02_1773","Schlözer, August Ludwig von","","August Ludwig Schlözers [...] Vorstellung seiner Universal-Historie","1773","Wissenschaft"
"https://www.deutschestextarchiv.de/haigold_russland01_1767","Schlözer, August Ludwig von ","","Neuverändertes Rußland oder Leben Catharinä der Zweyten Kayserinn von Rußland","1767","Wissenschaft"
"https://www.deutschestextarchiv.de/haigold_russland02_1772","Schlözer, August Ludwig von ","","Neuverändertes Rußland oder Leben Catharinä der Zweyten Kayserinn von Rußland","1772","Wissenschaft"
"https://www.deutschestextarchiv.de/schmeizel_staatswissenschafft_1732","Schmeizel, Martin","","Einleitung Zur Staats-Wissenschafft ","1732","Wissenschaft"
"https://www.deutschestextarchiv.de/schmid_mohrenfranzl_1910","Schmid, Hermann",,"Mohrenfranzl","1910","Belletristik"
"https://www.deutschestextarchiv.de/schmidlin_kinderindustrie_1821","Schmidlin, Johann Gottlieb","","Ueber öffentliche Kinder-Industrie-Anstalten überhaupt, und insbesondere in Württemberg","1821","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmid_justitzrad_1725","Schmidt, Andreas","","Das Uber vier Malefitz-Personen ergangene Justitz-Rad","1725","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmidt_weinhold_1902","Schmidt, Erich",,"Gedächtnissrede auf Karl Weinhold","1902","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmidt_rockenphilosophia01_1705","Schmidt, Johann Georg","","Die gestriegelte Rocken-Philosophia, Oder Auffrichtige Untersuchung derer Von vielen super-klugen Weibern hochgehaltenen Aberglauben","1705","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmidt_rockenphilosophia02_1705","Schmidt, Johann Georg","","Die gestriegelte Rocken-Philosophia, Oder Auffrichtige Untersuchung derer Von vielen super-klugen Weibern hochgehaltenen Aberglauben","1705","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmolck_vergnuegen_1753","Schmolck, Benjamin",,"Das Himmlische Vergnügen in Gott, oder vollständiges Gebett-Buch","1753","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmolck_sabbath_1712","Schmolck, Benjamin","","Der Lustige Sabbath/ Jn der Stille Zu Zion Mit Heiligen Liedern gefeyert","1712","Belletristik"
"https://www.deutschestextarchiv.de/schmolck_andachten_1736","Schmolck, Benjamin",,"Der mit Rechtschaffenen Hertzen Zu seinem Jesu sich nahende Sünder, In auserlesenen Buß- Beicht- und Comunion-Andachten","1736","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schmoller_volkswirtschaftslehre_1893","Schmoller, Gustav von","","Die Volkswirtschaft, die Volkswirtschaftslehre und ihre Methode","1893","Wissenschaft"
"https://www.deutschestextarchiv.de/schmoller_grundriss01_1900","Schmoller, Gustav von","","Grundriß der Allgemeinen Volkswirtschaftslehre","1900","Wissenschaft"
"https://www.deutschestextarchiv.de/schmoller_kleingewerbe_1870","Schmoller, Gustav von","","Zur Geschichte der deutschen Kleingewerbe im 19. Jahrhundert","1870","Wissenschaft"
"https://www.deutschestextarchiv.de/524393","Schmuck, Vincentius","","Leichpredigt","1614","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/385105","Schmuck, Vincentius","","Leichpredigt/ Von dem guten Lande/ Luc. 8","1611","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/358766","Schmuck, Vincentius ","","Leichpredigt Vber den Spruch Apocal. 14. Selig sind die Todten/ die im Herrn sterben/ etc.","1621","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schnabel_fata01_1740","Schnabel, Johann Gottfried","","Wunderliche Fata einiger See-Fahrer","1740","Belletristik"
"https://www.deutschestextarchiv.de/schnabel_fata03_1739","Schnabel, Johann Gottfried","","Wunderliche Fata einiger See-Fahrer, Dritter Theil","1739","Belletristik"
"https://www.deutschestextarchiv.de/schnabel_fata04_1743","Schnabel, Johann Gottfried","","Wunderliche Fata einiger See-Fahrer, Vierdter Theil","1743","Belletristik"
"https://www.deutschestextarchiv.de/schnabel_fata02_1737","Schnabel, Johann Gottfried","","Wunderliche Fata einiger See-Fahrer, Zweyter Theil","1737","Belletristik"
"https://www.deutschestextarchiv.de/schnepf_eesachen_1536","Schnepff, Erhard",,"Ordnung in Eesachen","1536","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schnitzler_anatol_1893","Schnitzler, Arthur","","Anatol","1893","Belletristik"
"https://www.deutschestextarchiv.de/schnitzler_else_1924","Schnitzler, Arthur",,"Fräulein Else","1924","Belletristik"
"https://www.deutschestextarchiv.de/schnitzler_liebelei_1896","Schnitzler, Arthur",,"Liebelei","1896","Belletristik"
"https://www.deutschestextarchiv.de/schnitzler_reigen_1903","Schnitzler, Arthur","","Reigen","1903","Belletristik"
"https://www.deutschestextarchiv.de/schnitzler_traumnovelle_1926","Schnitzler, Arthur",,"Traumnovelle","1926","Belletristik"
"https://www.deutschestextarchiv.de/schnyerer_wunder_1619","Schnyerer, Pancratius",,"Wunder, die sich zur Zeit der Geburt des Herrn Jesu Christi, als er zu Bethlehem im Viehe-Stalle für 1618. Jahren auff diese Welt geboren worden [...]","1619","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/385104","Schober, Jacob ","","Christliche Leichpredigt/ Bey dem Begräbnüß der Erbarn vnd Ehrentugendsamen Frawen MARIAE, Des weiland Ehrnvesten/ Achtbarn vnd Hochgelarten Herrn Johannis Heintzii","1613","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/schoch_comoedia_1658","Schoch, Johann Georg","","Comoedia Vom Studenten-Leben","1658","Belletristik"
"https://www.deutschestextarchiv.de/schoenaich_aesthetik_1754","Schönaich, Christoph Otto von","","Die ganze Aesthetik in einer Nuß, oder Neologisches Wörterbuch","1754","Wissenschaft"
